2011-07-09 09:11:00,  11.777,  99.441
2011-07-09 09:11:15,  11.803,  99.439
2011-07-09 09:11:30,  11.739,  99.574
2011-07-09 09:11:45,  11.776,  99.828
2011-07-09 09:12:00,  11.892,  99.910
2011-07-09 09:12:15,  11.956,  99.950
2011-07-09 09:12:30,  11.902,  99.768
2011-07-09 09:12:45,  12.012,  99.658
2011-07-09 09:13:00,  12.074,  99.647
2011-07-09 09:13:15,  12.069,  99.729
2011-07-09 09:13:30,  12.128,  99.651
2011-07-09 09:13:45,  12.175,  99.711
2011-07-09 09:14:00,  12.277,  99.947
2011-07-09 09:14:15,  12.249,  99.927
2011-07-09 09:14:30,  12.302,  99.806
2011-07-09 09:14:45,  12.430,  99.701
2011-07-09 09:15:00,  12.435,  99.851
2011-07-09 09:15:15,  12.463, 100.010
2011-07-09 09:15:30,  12.406, 100.173
2011-07-09 09:15:45,  12.611, 100.100
2011-07-09 09:16:00,  12.514,  99.924
2011-07-09 09:16:15,  12.540,  99.782
2011-07-09 09:16:30,  12.585,  99.733
2011-07-09 09:16:45,  12.543,  99.678
2011-07-09 09:17:00,  12.585,  99.605
2011-07-09 09:17:15,  12.516,  99.588
2011-07-09 09:17:30,  12.554,  99.384
2011-07-09 09:17:45,  12.570,  99.270
2011-07-09 09:18:00,  12.606,  99.276
2011-07-09 09:18:15,  12.445,  99.412
2011-07-09 09:18:30,  12.384,  99.391
2011-07-09 09:18:45,  12.230,  99.366
2011-07-09 09:19:00,  12.295,  99.281
2011-07-09 09:19:15,  12.364,  99.286
2011-07-09 09:19:30,  12.251,  99.138
2011-07-09 09:19:45,  12.300,  99.006
2011-07-09 09:20:00,  12.205,  99.191
2011-07-09 09:20:15,  12.182,  99.186
2011-07-09 09:20:30,  12.224,  99.471
2011-07-09 09:20:45,  12.165,  99.384
2011-07-09 09:21:00,  12.035,  99.586
2011-07-09 09:21:15,  11.979,  99.433
2011-07-09 09:21:30,  12.097,  99.506
2011-07-09 09:21:45,  12.048,  99.395
2011-07-09 09:22:00,  12.156,  99.513
2011-07-09 09:22:15,  12.016,  99.581
2011-07-09 09:22:30,  12.190,  99.609
2011-07-09 09:22:45,  12.311,  99.686
2011-07-09 09:23:00,  12.249,  99.857
2011-07-09 09:23:15,  12.173, 100.070
2011-07-09 09:23:30,  12.289,  99.944
2011-07-09 09:23:45,  12.333, 100.087
2011-07-09 09:24:00,  12.063, 100.189
2011-07-09 09:24:15,  11.864,  99.938
2011-07-09 09:24:30,  11.687,  99.722
2011-07-09 09:24:45,  11.587,  99.924
2011-07-09 09:25:00,  11.573, 100.023
2011-07-09 09:25:15,  11.521, 100.022
2011-07-09 09:25:30,  11.528, 100.165
2011-07-09 09:25:45,  11.373, 100.416
2011-07-09 09:26:00,  11.247, 100.342
2011-07-09 09:26:15,  11.174, 100.322
2011-07-09 09:26:30,  11.031, 100.579
2011-07-09 09:26:45,  10.946, 100.492
2011-07-09 09:27:00,  11.107, 100.740
2011-07-09 09:27:15,  11.158, 100.791
2011-07-09 09:27:30,  11.340, 100.743
2011-07-09 09:27:45,  11.443, 100.864
2011-07-09 09:28:00,  11.230, 100.863
2011-07-09 09:28:15,  11.198, 100.719
2011-07-09 09:28:30,  11.378, 100.752
2011-07-09 09:28:45,  11.360, 101.004
2011-07-09 09:29:00,  11.404, 101.268
2011-07-09 09:29:15,  11.349, 101.370
2011-07-09 09:29:30,  11.284, 101.649
2011-07-09 09:29:45,  11.354, 101.756
2011-07-09 09:30:00,  11.399, 101.633
2011-07-09 09:30:15,  11.397, 101.424
2011-07-09 09:30:30,  11.382, 101.438
2011-07-09 09:30:45,  11.435, 101.605
2011-07-09 09:31:00,  11.256, 101.753
2011-07-09 09:31:15,  11.228, 101.562
2011-07-09 09:31:30,  11.131, 101.769
2011-07-09 09:31:45,  11.231, 101.716
2011-07-09 09:32:00,  11.235, 101.642
2011-07-09 09:32:15,  11.201, 101.628
2011-07-09 09:32:30,  11.240, 101.461
2011-07-09 09:32:45,  11.120, 101.524
2011-07-09 09:33:00,  11.011, 101.626
2011-07-09 09:33:15,  10.920, 101.796
2011-07-09 09:33:30,  10.873, 101.889
2011-07-09 09:33:45,  10.872, 101.854
2011-07-09 09:34:00,  11.115, 101.972
2011-07-09 09:34:15,  11.134, 101.814
2011-07-09 09:34:30,  11.138, 101.928
2011-07-09 09:34:45,  11.326, 102.023
2011-07-09 09:35:00,  11.189, 102.299
2011-07-09 09:35:15,  11.192, 102.570
2011-07-09 09:35:30,  11.246, 102.642
2011-07-09 09:35:45,  11.305, 102.673
2011-07-09 09:36:00,  11.314, 102.635
2011-07-09 09:36:15,  11.102, 102.821
2011-07-09 09:36:30,  11.219, 102.847
2011-07-09 09:36:45,  11.226, 102.685
2011-07-09 09:37:00,  11.333, 102.538
2011-07-09 09:37:15,  11.320, 102.708
2011-07-09 09:37:30,  11.175, 102.914
2011-07-09 09:37:45,  11.171, 102.830
2011-07-09 09:38:00,  11.142, 102.660
2011-07-09 09:38:15,  11.154, 102.723
2011-07-09 09:38:30,  11.119, 102.891
2011-07-09 09:38:45,  11.285, 103.034
2011-07-09 09:39:00,  11.339, 102.899
2011-07-09 09:39:15,  11.263, 102.923
2011-07-09 09:39:30,  11.165, 102.853
2011-07-09 09:39:45,  10.984, 102.872
2011-07-09 09:40:00,  10.993, 102.954
2011-07-09 09:40:15,  10.833, 103.046
2011-07-09 09:40:30,  10.809, 103.149
2011-07-09 09:40:45,  10.887, 102.714
2011-07-09 09:41:00,  10.964, 102.852
2011-07-09 09:41:15,  10.990, 102.923
2011-07-09 09:41:30,  10.964, 102.806
2011-07-09 09:41:45,  10.979, 102.937
2011-07-09 09:42:00,  10.787, 102.966
2011-07-09 09:42:15,  10.745, 102.887
2011-07-09 09:42:30,  10.720, 102.725
2011-07-09 09:42:45,  10.778, 102.634
2011-07-09 09:43:00,  10.786, 102.346
2011-07-09 09:43:15,  10.818, 102.284
2011-07-09 09:43:30,  10.960, 102.507
2011-07-09 09:43:45,  10.897, 102.665
2011-07-09 09:44:00,  10.931, 102.746
2011-07-09 09:44:15,  10.968, 102.733
2011-07-09 09:44:30,  10.973, 102.654
2011-07-09 09:44:45,  10.729, 102.612
2011-07-09 09:45:00,  10.706, 102.738
2011-07-09 09:45:15,  10.846, 102.955
2011-07-09 09:45:30,  10.997, 103.051
2011-07-09 09:45:45,  11.058, 103.179
2011-07-09 09:46:00,  10.793, 103.089
2011-07-09 09:46:15,  10.759, 103.395
2011-07-09 09:46:30,  10.667, 103.336
2011-07-09 09:46:45,  10.694, 103.431
2011-07-09 09:47:00,  10.702, 103.318
2011-07-09 09:47:15,  10.772, 103.342
2011-07-09 09:47:30,  10.794, 103.167
2011-07-09 09:47:45,  10.645, 102.927
2011-07-09 09:48:00,  10.695, 103.058
2011-07-09 09:48:15,  10.634, 103.128
2011-07-09 09:48:30,  10.660, 103.049
2011-07-09 09:48:45,  10.842, 103.231
2011-07-09 09:49:00,  10.767, 103.451
2011-07-09 09:49:15,  10.656, 103.171
2011-07-09 09:49:30,  10.521, 103.252
2011-07-09 09:49:45,  10.624, 103.145
2011-07-09 09:50:00,  10.811, 103.093
2011-07-09 09:50:15,  10.746, 103.117
2011-07-09 09:50:30,  10.651, 103.036
2011-07-09 09:50:45,  10.782, 103.097
2011-07-09 09:51:00,  10.727, 103.061
2011-07-09 09:51:15,  10.544, 103.164
2011-07-09 09:51:30,  10.613, 103.207
2011-07-09 09:51:45,  10.465, 103.198
2011-07-09 09:52:00,  10.423, 103.168
2011-07-09 09:52:15,  10.654, 103.205
2011-07-09 09:52:30,  10.596, 102.861
2011-07-09 09:52:45,  10.657, 103.010
2011-07-09 09:53:00,  10.788, 102.990
2011-07-09 09:53:15,  10.784, 103.199
2011-07-09 09:53:30,  11.047, 103.174
2011-07-09 09:53:45,  10.950, 103.054
2011-07-09 09:54:00,  11.014, 102.979
2011-07-09 09:54:15,  10.845, 103.056
2011-07-09 09:54:30,  10.926, 103.021
2011-07-09 09:54:45,  10.918, 102.816
2011-07-09 09:55:00,  10.871, 102.689
2011-07-09 09:55:15,  10.897, 102.584
2011-07-09 09:55:30,  10.745, 102.659
2011-07-09 09:55:45,  10.721, 102.710
2011-07-09 09:56:00,  10.736, 102.722
2011-07-09 09:56:15,  10.839, 102.658
2011-07-09 09:56:30,  10.854, 103.056
2011-07-09 09:56:45,  10.943, 103.028
2011-07-09 09:57:00,  10.993, 103.136
2011-07-09 09:57:15,  10.961, 103.219
2011-07-09 09:57:30,  10.842, 103.162
2011-07-09 09:57:45,  10.786, 103.283
2011-07-09 09:58:00,  10.751, 102.980
2011-07-09 09:58:15,  11.059, 103.081
2011-07-09 09:58:30,  11.128, 103.174
2011-07-09 09:58:45,  11.117, 103.063
2011-07-09 09:59:00,  11.055, 102.910
2011-07-09 09:59:15,  11.065, 102.967
2011-07-09 09:59:30,  11.145, 102.873
2011-07-09 09:59:45,  11.264, 102.915
2011-07-09 10:00:00,  11.332, 102.708
2011-07-09 10:00:15,  11.359, 102.691
2011-07-09 10:00:30,  11.445, 102.920
2011-07-09 10:00:45,  11.362, 102.632
2011-07-09 10:01:00,  11.511, 102.485
2011-07-09 10:01:15,  11.598, 102.511
2011-07-09 10:01:30,  11.559, 102.596
2011-07-09 10:01:45,  11.530, 102.459
2011-07-09 10:02:00,  11.662, 102.430
2011-07-09 10:02:15,  11.662, 102.586
2011-07-09 10:02:30,  11.815, 102.654
2011-07-09 10:02:45,  11.947, 102.871
2011-07-09 10:03:00,  11.834, 102.625
2011-07-09 10:03:15,  11.859, 102.647
2011-07-09 10:03:30,  11.744, 102.653
2011-07-09 10:03:45,  11.610, 102.682
2011-07-09 10:04:00,  11.722, 102.679
2011-07-09 10:04:15,  11.706, 102.628
2011-07-09 10:04:30,  11.785, 102.628
2011-07-09 10:04:45,  11.690, 102.458
2011-07-09 10:05:00,  11.764, 102.450
2011-07-09 10:05:15,  11.722, 102.411
2011-07-09 10:05:30,  11.713, 102.442
2011-07-09 10:05:45,  11.778, 102.313
2011-07-09 10:06:00,  11.729, 102.338
2011-07-09 10:06:15,  11.737, 102.417
2011-07-09 10:06:30,  11.758, 102.409
2011-07-09 10:06:45,  11.665, 102.347
2011-07-09 10:07:00,  11.578, 102.278
2011-07-09 10:07:15,  11.540, 102.250
2011-07-09 10:07:30,  11.555, 102.537
2011-07-09 10:07:45,  11.583, 102.636
2011-07-09 10:08:00,  11.501, 102.705
2011-07-09 10:08:15,  11.491, 102.744
2011-07-09 10:08:30,  11.684, 102.643
2011-07-09 10:08:45,  11.721, 102.441
2011-07-09 10:09:00,  11.583, 102.410
2011-07-09 10:09:15,  11.567, 102.585
2011-07-09 10:09:30,  11.736, 102.503
2011-07-09 10:09:45,  11.772, 102.688
2011-07-09 10:10:00,  11.681, 102.938
2011-07-09 10:10:15,  11.652, 103.018
2011-07-09 10:10:30,  11.787, 103.213
2011-07-09 10:10:45,  12.020, 103.350
2011-07-09 10:11:00,  11.834, 103.400
2011-07-09 10:11:15,  11.885, 103.422
2011-07-09 10:11:30,  11.883, 103.197
2011-07-09 10:11:45,  11.845, 103.002
2011-07-09 10:12:00,  11.943, 102.872
2011-07-09 10:12:15,  11.823, 103.026
2011-07-09 10:12:30,  12.020, 103.005
2011-07-09 10:12:45,  11.913, 103.038
2011-07-09 10:13:00,  11.807, 103.106
2011-07-09 10:13:15,  11.843, 103.082
2011-07-09 10:13:30,  11.837, 103.376
2011-07-09 10:13:45,  11.954, 103.238
2011-07-09 10:14:00,  11.874, 103.055
2011-07-09 10:14:15,  11.830, 102.981
2011-07-09 10:14:30,  11.663, 103.235
2011-07-09 10:14:45,  11.539, 103.259
2011-07-09 10:15:00,  11.449, 103.056
2011-07-09 10:15:15,  11.518, 103.012
2011-07-09 10:15:30,  11.351, 102.963
2011-07-09 10:15:45,  11.481, 102.864
2011-07-09 10:16:00,  11.556, 102.828
2011-07-09 10:16:15,  11.680, 102.998
2011-07-09 10:16:30,  11.585, 103.078
2011-07-09 10:16:45,  11.612, 103.084
2011-07-09 10:17:00,  11.561, 103.158
2011-07-09 10:17:15,  11.685, 102.934
2011-07-09 10:17:30,  11.764, 102.984
2011-07-09 10:17:45,  11.681, 103.007
2011-07-09 10:18:00,  11.695, 103.060
2011-07-09 10:18:15,  11.742, 103.169
2011-07-09 10:18:30,  11.637, 103.032
2011-07-09 10:18:45,  11.638, 103.129
2011-07-09 10:19:00,  11.592, 103.304
2011-07-09 10:19:15,  11.470, 103.403
2011-07-09 10:19:30,  11.490, 103.299
2011-07-09 10:19:45,  11.473, 103.178
2011-07-09 10:20:00,  11.486, 103.149
2011-07-09 10:20:15,  11.553, 103.129
2011-07-09 10:20:30,  11.605, 102.933
2011-07-09 10:20:45,  11.511, 103.072
2011-07-09 10:21:00,  11.676, 102.925
2011-07-09 10:21:15,  11.618, 102.899
2011-07-09 10:21:30,  11.516, 103.003
2011-07-09 10:21:45,  11.541, 103.222
2011-07-09 10:22:00,  11.614, 103.294
2011-07-09 10:22:15,  11.530, 103.487
2011-07-09 10:22:30,  11.599, 103.376
2011-07-09 10:22:45,  11.615, 103.223
2011-07-09 10:23:00,  11.616, 103.259
2011-07-09 10:23:15,  11.674, 103.234
2011-07-09 10:23:30,  11.555, 102.920
2011-07-09 10:23:45,  11.587, 103.096
2011-07-09 10:24:00,  11.539, 102.929
2011-07-09 10:24:15,  11.565, 102.934
2011-07-09 10:24:30,  11.468, 102.944
2011-07-09 10:24:45,  11.399, 103.047
2011-07-09 10:25:00,  11.482, 102.929
2011-07-09 10:25:15,  11.637, 103.034
2011-07-09 10:25:30,  11.912, 102.924
2011-07-09 10:25:45,  12.018, 103.015
2011-07-09 10:26:00,  11.968, 103.084
2011-07-09 10:26:15,  12.012, 102.980
2011-07-09 10:26:30,  12.007, 102.840
2011-07-09 10:26:45,  12.151, 102.811
2011-07-09 10:27:00,  12.080, 102.930
2011-07-09 10:27:15,  12.093, 102.822
2011-07-09 10:27:30,  12.124, 102.466
2011-07-09 10:27:45,  11.955, 102.923
2011-07-09 10:28:00,  11.831, 102.965
2011-07-09 10:28:15,  11.924, 102.964
2011-07-09 10:28:30,  11.991, 103.083
2011-07-09 10:28:45,  12.104, 103.167
2011-07-09 10:29:00,  12.091, 103.350
2011-07-09 10:29:15,  12.165, 103.309
2011-07-09 10:29:30,  12.035, 103.213
2011-07-09 10:29:45,  11.862, 103.220
2011-07-09 10:30:00,  11.980, 103.099
2011-07-09 10:30:15,  11.777, 103.204
2011-07-09 10:30:30,  11.800, 103.230
2011-07-09 10:30:45,  11.695, 103.243
2011-07-09 10:31:00,  11.721, 103.290
2011-07-09 10:31:15,  11.869, 103.312
2011-07-09 10:31:30,  11.834, 103.212
2011-07-09 10:31:45,  11.871, 103.237
2011-07-09 10:32:00,  11.710, 103.385
2011-07-09 10:32:15,  11.562, 103.304
2011-07-09 10:32:30,  11.676, 103.477
2011-07-09 10:32:45,  11.656, 103.514
2011-07-09 10:33:00,  11.731, 103.472
2011-07-09 10:33:15,  11.717, 103.508
2011-07-09 10:33:30,  11.800, 103.494
2011-07-09 10:33:45,  11.857, 103.680
2011-07-09 10:34:00,  11.973, 103.512
2011-07-09 10:34:15,  12.004, 103.457
2011-07-09 10:34:30,  11.910, 103.502
2011-07-09 10:34:45,  11.889, 103.456
2011-07-09 10:35:00,  11.962, 103.347
2011-07-09 10:35:15,  11.943, 103.444
2011-07-09 10:35:30,  11.769, 103.459
2011-07-09 10:35:45,  11.771, 103.411
2011-07-09 10:36:00,  11.738, 103.279
2011-07-09 10:36:15,  11.770, 103.333
2011-07-09 10:36:30,  11.808, 103.340
2011-07-09 10:36:45,  11.783, 103.499
2011-07-09 10:37:00,  11.886, 103.642
2011-07-09 10:37:15,  11.729, 103.501
2011-07-09 10:37:30,  11.699, 103.468
2011-07-09 10:37:45,  11.610, 103.342
2011-07-09 10:38:00,  11.339, 103.235
2011-07-09 10:38:15,  11.052, 103.113
2011-07-09 10:38:30,  11.274, 103.169
2011-07-09 10:38:45,  11.200, 102.956
2011-07-09 10:39:00,  11.101, 102.964
2011-07-09 10:39:15,  11.069, 103.053
2011-07-09 10:39:30,  11.036, 102.937
2011-07-09 10:39:45,  11.174, 102.773
2011-07-09 10:40:00,  11.164, 102.738
2011-07-09 10:40:15,  11.095, 102.629
2011-07-09 10:40:30,  11.075, 102.626
2011-07-09 10:40:45,  10.887, 102.643
2011-07-09 10:41:00,  10.960, 102.774
2011-07-09 10:41:15,  10.917, 102.708
2011-07-09 10:41:30,  10.974, 102.661
2011-07-09 10:41:45,  10.878, 102.414
2011-07-09 10:42:00,  10.901, 102.559
2011-07-09 10:42:15,  11.028, 102.725
2011-07-09 10:42:30,  11.076, 102.785
2011-07-09 10:42:45,  11.218, 102.921
2011-07-09 10:43:00,  11.344, 102.930
2011-07-09 10:43:15,  11.487, 102.977
2011-07-09 10:43:30,  11.595, 103.003
2011-07-09 10:43:45,  11.626, 103.104
2011-07-09 10:44:00,  11.591, 103.178
2011-07-09 10:44:15,  11.663, 103.404
2011-07-09 10:44:30,  11.627, 103.475
2011-07-09 10:44:45,  11.475, 103.386
2011-07-09 10:45:00,  11.557, 103.530
2011-07-09 10:45:15,  11.538, 103.807
2011-07-09 10:45:30,  11.567, 103.581
2011-07-09 10:45:45,  11.710, 103.386
2011-07-09 10:46:00,  11.764, 103.497
2011-07-09 10:46:15,  11.683, 103.577
2011-07-09 10:46:30,  11.688, 103.486
2011-07-09 10:46:45,  11.564, 103.482
2011-07-09 10:47:00,  11.576, 103.372
2011-07-09 10:47:15,  11.583, 103.531
2011-07-09 10:47:30,  11.523, 103.326
2011-07-09 10:47:45,  11.714, 103.276
2011-07-09 10:48:00,  11.642, 103.115
2011-07-09 10:48:15,  11.612, 103.037
2011-07-09 10:48:30,  11.460, 103.002
2011-07-09 10:48:45,  11.619, 102.950
2011-07-09 10:49:00,  11.480, 102.921
2011-07-09 10:49:15,  11.587, 102.923
2011-07-09 10:49:30,  11.355, 102.960
2011-07-09 10:49:45,  11.383, 103.168
2011-07-09 10:50:00,  11.273, 102.992
2011-07-09 10:50:15,  11.396, 102.828
2011-07-09 10:50:30,  11.266, 102.921
2011-07-09 10:50:45,  11.373, 102.903
2011-07-09 10:51:00,  11.135, 102.933
2011-07-09 10:51:15,  11.129, 102.777
2011-07-09 10:51:30,  11.011, 102.891
2011-07-09 10:51:45,  10.905, 103.059
2011-07-09 10:52:00,  10.910, 103.097
2011-07-09 10:52:15,  10.954, 103.256
2011-07-09 10:52:30,  10.962, 103.141
2011-07-09 10:52:45,  10.696, 103.095
2011-07-09 10:53:00,  10.759, 103.213
2011-07-09 10:53:15,  10.760, 103.348
2011-07-09 10:53:30,  10.667, 103.398
2011-07-09 10:53:45,  10.773, 103.416
2011-07-09 10:54:00,  10.757, 103.226
2011-07-09 10:54:15,  10.858, 103.237
2011-07-09 10:54:30,  11.014, 103.281
2011-07-09 10:54:45,  11.070, 103.450
2011-07-09 10:55:00,  11.053, 103.376
2011-07-09 10:55:15,  10.928, 103.156
2011-07-09 10:55:30,  10.985, 103.349
2011-07-09 10:55:45,  11.080, 103.277
2011-07-09 10:56:00,  11.184, 103.142
2011-07-09 10:56:15,  11.185, 103.187
2011-07-09 10:56:30,  11.108, 103.140
2011-07-09 10:56:45,  11.141, 103.096
2011-07-09 10:57:00,  11.125, 102.936
2011-07-09 10:57:15,  11.099, 103.099
2011-07-09 10:57:30,  11.185, 103.315
2011-07-09 10:57:45,  11.313, 103.446
2011-07-09 10:58:00,  11.331, 103.469
2011-07-09 10:58:15,  11.356, 103.545
2011-07-09 10:58:30,  11.248, 103.498
2011-07-09 10:58:45,  11.199, 103.591
2011-07-09 10:59:00,  11.331, 103.646
2011-07-09 10:59:15,  11.288, 103.547
2011-07-09 10:59:30,  11.309, 103.551
2011-07-09 10:59:45,  11.100, 103.551
2011-07-09 11:00:00,  11.144, 103.676
2011-07-09 11:00:15,  11.246, 103.498
2011-07-09 11:00:30,  11.219, 103.512
2011-07-09 11:00:45,  11.041, 103.653
2011-07-09 11:01:00,  10.888, 103.800
2011-07-09 11:01:15,  11.004, 103.951
2011-07-09 11:01:30,  11.006, 103.929
2011-07-09 11:01:45,  10.962, 103.949
2011-07-09 11:02:00,  10.934, 103.827
2011-07-09 11:02:15,  10.918, 103.892
2011-07-09 11:02:30,  10.979, 103.826
2011-07-09 11:02:45,  10.825, 103.969
2011-07-09 11:03:00,  10.672, 103.976
2011-07-09 11:03:15,  10.622, 104.158
2011-07-09 11:03:30,  10.590, 104.447
2011-07-09 11:03:45,  10.485, 104.324
2011-07-09 11:04:00,  10.235, 104.309
2011-07-09 11:04:15,  10.321, 104.230
2011-07-09 11:04:30,  10.442, 104.460
2011-07-09 11:04:45,  10.543, 104.425
2011-07-09 11:05:00,  10.572, 104.598
2011-07-09 11:05:15,  10.589, 104.585
2011-07-09 11:05:30,  10.657, 104.633
2011-07-09 11:05:45,  10.684, 104.477
2011-07-09 11:06:00,  10.786, 104.531
2011-07-09 11:06:15,  10.736, 104.601
2011-07-09 11:06:30,  10.624, 104.661
2011-07-09 11:06:45,  10.681, 104.587
2011-07-09 11:07:00,  10.621, 104.685
2011-07-09 11:07:15,  10.689, 104.572
2011-07-09 11:07:30,  10.758, 104.549
2011-07-09 11:07:45,  10.713, 104.546
2011-07-09 11:08:00,  10.589, 104.487
2011-07-09 11:08:15,  10.507, 104.515
2011-07-09 11:08:30,  10.520, 104.431
2011-07-09 11:08:45,  10.471, 104.169
2011-07-09 11:09:00,  10.478, 104.180
2011-07-09 11:09:15,  10.260, 104.334
2011-07-09 11:09:30,  10.272, 104.340
2011-07-09 11:09:45,  10.265, 104.264
2011-07-09 11:10:00,  10.146, 104.333
2011-07-09 11:10:15,  10.171, 104.451
2011-07-09 11:10:30,  10.194, 104.554
2011-07-09 11:10:45,  10.220, 104.469
2011-07-09 11:11:00,  10.268, 104.428
2011-07-09 11:11:15,  10.331, 104.369
2011-07-09 11:11:30,  10.430, 104.525
2011-07-09 11:11:45,  10.293, 104.733
2011-07-09 11:12:00,  10.145, 104.734
2011-07-09 11:12:15,  10.114, 104.743
2011-07-09 11:12:30,  10.090, 104.846
2011-07-09 11:12:45,  10.109, 104.863
2011-07-09 11:13:00,  10.250, 104.633
2011-07-09 11:13:15,  10.282, 104.545
2011-07-09 11:13:30,  10.257, 104.697
2011-07-09 11:13:45,  10.178, 104.603
2011-07-09 11:14:00,  10.169, 104.806
2011-07-09 11:14:15,  10.350, 104.909
2011-07-09 11:14:30,  10.361, 104.843
2011-07-09 11:14:45,  10.487, 104.713
2011-07-09 11:15:00,  10.529, 104.714
2011-07-09 11:15:15,  10.618, 104.615
2011-07-09 11:15:30,  10.612, 104.828
2011-07-09 11:15:45,  10.509, 104.915
2011-07-09 11:16:00,  10.558, 104.759
2011-07-09 11:16:15,  10.633, 104.730
2011-07-09 11:16:30,  10.584, 104.641
2011-07-09 11:16:45,  10.646, 104.694
2011-07-09 11:17:00,  10.565, 104.692
2011-07-09 11:17:15,  10.510, 104.831
2011-07-09 11:17:30,  10.366, 104.751
2011-07-09 11:17:45,  10.335, 104.841
2011-07-09 11:18:00,  10.208, 104.988
2011-07-09 11:18:15,  10.034, 104.959
2011-07-09 11:18:30,  10.043, 104.988
2011-07-09 11:18:45,  10.101, 104.700
2011-07-09 11:19:00,  10.004, 104.912
2011-07-09 11:19:15,  10.033, 104.826
2011-07-09 11:19:30,  10.012, 104.889
2011-07-09 11:19:45,   9.957, 104.963
2011-07-09 11:20:00,   9.855, 104.989
2011-07-09 11:20:15,   9.896, 104.870
2011-07-09 11:20:30,   9.664, 105.091
2011-07-09 11:20:45,   9.417, 105.029
2011-07-09 11:21:00,   9.433, 105.098
2011-07-09 11:21:15,   9.702, 105.180
2011-07-09 11:21:30,   9.800, 105.302
2011-07-09 11:21:45,   9.697, 105.229
2011-07-09 11:22:00,   9.508, 105.417
2011-07-09 11:22:15,   9.448, 105.233
2011-07-09 11:22:30,   9.594, 105.269
2011-07-09 11:22:45,   9.524, 105.315
2011-07-09 11:23:00,   9.561, 105.142
2011-07-09 11:23:15,   9.539, 105.386
2011-07-09 11:23:30,   9.502, 105.392
2011-07-09 11:23:45,   9.525, 105.318
2011-07-09 11:24:00,   9.642, 105.427
2011-07-09 11:24:15,   9.576, 105.346
2011-07-09 11:24:30,   9.723, 105.312
2011-07-09 11:24:45,   9.606, 105.346
2011-07-09 11:25:00,   9.678, 105.367
2011-07-09 11:25:15,   9.877, 105.304
2011-07-09 11:25:30,   9.820, 105.468
2011-07-09 11:25:45,   9.764, 105.531
2011-07-09 11:26:00,   9.624, 105.484
2011-07-09 11:26:15,   9.582, 105.434
2011-07-09 11:26:30,   9.496, 105.693
2011-07-09 11:26:45,   9.496, 105.696
2011-07-09 11:27:00,   9.399, 105.795
2011-07-09 11:27:15,   9.461, 105.767
2011-07-09 11:27:30,   9.417, 105.863
2011-07-09 11:27:45,   9.246, 106.011
2011-07-09 11:28:00,   9.119, 106.096
2011-07-09 11:28:15,   9.180, 106.076
2011-07-09 11:28:30,   9.166, 106.066
2011-07-09 11:28:45,   9.151, 105.957
2011-07-09 11:29:00,   9.359, 105.992
2011-07-09 11:29:15,   9.405, 105.898
2011-07-09 11:29:30,   9.503, 105.932
2011-07-09 11:29:45,   9.601, 105.743
2011-07-09 11:30:00,   9.589, 105.757
2011-07-09 11:30:15,   9.533, 105.471
2011-07-09 11:30:30,   9.590, 105.516
2011-07-09 11:30:45,   9.481, 105.587
2011-07-09 11:31:00,   9.544, 105.537
2011-07-09 11:31:15,   9.549, 105.505
2011-07-09 11:31:30,   9.573, 105.445
2011-07-09 11:31:45,   9.559, 105.177
